arxiv_id,url
2005.14015,https://github.com/purushottamkar/macer
2005.14124,https://github.com/yuqiChen94/Active_fuzzer
2006.00341,https://github.com/MalihehIzadi/SOPI_stackoverflow_answer_quality
2006.01287,https://github.com/smartyfh/CMF-CTF
2006.01351,https://github.com/samarthtambad/big-data-pl
2006.02371,https://github.com/lukasmoldon/GHStreaksThesis
2006.03879,https://github.com/emeryberger/scalene
2006.04098,https://doi.org/10.5281/zenodo.3872071
2006.04444,https://github.com/KTH/royal-chaos
2006.05060,https://doi.org/10.5281/zenodo.4553435
2006.05304,https://doi.org/10.5281/zenodo.3752888
2006.07161,https://github.com/ctuning/cbench
2006.08589,https://github.com/leipzig/metadata-in-rcr
2006.14553,https://doi.org/10.5281/zenodo.3722631
2007.00752,https://github.com/ananevans/icse2020
2007.01061,https://github.com/lucapiccolboni/crylogger
2007.01231,https://github.com/kahrabian/RT-X
2007.02599,https://github.com/JetBrains-Research/sosed
2007.02893,https://github.com/joymallyac/Fair-Knn
2007.03305,https://github.com/nli2code/jss-artifact
2007.03522,https://github.com/autonomy-and-verification/varanus
2007.04816,https://doi.org/10.5281/zenodo.3858046
2007.04973,https://github.com/parasj/contracode
2007.06934,https://github.com/Flitternie/CoreGen
2007.06986,https://github.com/khaes-kth/GithubRepairPatterns
2007.10146,https://github.com/fxpl/notebooks
2007.10419,https://github.com/beatngu13/visual-testing
2007.10794,https://github.com/HESL-polymtl/benchmark
2007.12069,https://github.com/wq2012/SpeakerVerSim
2007.13592,https://doi.org/10.5281/zenodo.3957866
2007.14049,https://github.com/se2p/pynguin
2007.14049,https://github.com/se2p/artifact-pynguin-ssbse2020
2007.14903,https://github.com/gongbell/EOSFuzzer
2007.14946,https://github.com/MacOS/blockchain-oracles-data-collection
2007.15510,https://github.com/gongbell/wana
2007.16123,https://doi.org/10.5281/zenodo.3908332
2008.00277,http://doi.org/10.5281/zenodo.5091822
2008.00914,https://github.com/SerVal-DTF/APR-Efficiency
2008.01046,https://doi.org/10.5281/zenodo.4737346
2008.01150,https://doi.org/10.5281/zenodo.3961374
2008.01566,https://github.com/mdrafiqulrabin/tnpa-generalizability
2008.03731,https://github.com/mweyssow/cse-saner
2008.04093,https://github.com/beyondacm/SmartEmbed
2008.04176,https://github.com/lhmtriet/SV_Empirical_Study
2008.04568,https://github.com/NAIST-SE/steady
2008.05132,https://github.com/chenjshnn/Object-Detection-for-Graphical-User-Interface
2008.05938,https://github.com/francescosecci/Python_Image_Failures
2008.06448,https://github.com/logpai/loghub
2008.06537,https://github.com/dyninst/fuzz
2008.06798,https://github.com/skylineprof/skyline
2008.07947,https://github.com/henry2cox/lcov
2008.08252,https://github.com/a2i2/threshy
2008.09253,https://github.com/fmidue/IOTasks
2008.10707,https://github.com/ARiSE-Lab/Patch-as-translation
2008.11110,https://doi.org/10.5281/zenodo.3822191
2008.12193,https://github.com/nokia/codesearch
2008.12751,https://github.com/fmidue/IOTasks
2008.13064,https://github.com/mdrafiqulrabin/handcrafted-embeddings
2009.00304,https://github.com/cau-se/theodolite
2009.01209,http://doi.org/10.5281/zenodo.4568517
2009.01417,https://github.com/20200501/OwlEye
2009.01542,https://doi.org/10.5281/zenodo.3344974
2009.01959,https://github.com/mrezende/concra
2009.03115,https://github.com/githru/githru
2009.03612,https://github.com/awsm-research/line-level-defect-prediction
2009.04115,https://github.com/se2p/whisker-main
2009.05617,https://github.com/microsoft/methods2test
2009.05632,https://doi.org/10.5281/zenodo.4023299
2009.06592,https://github.com/95616ARG/sifter
2009.07237,https://github.com/logpai/awesome-log-analysis
2009.08366,https://github.com/microsoft/CodeBERT
2009.09019,http://doi.org/10.5281/zenodo.3837397
2009.09130,https://github.com/yusufsn/EclipseForumData
2009.09777,https://github.com/bdqnghi/treecaps
2009.10051,https://github.com/ptrsen/SMTEmVerif
2009.12156,https://doi.org/10.5281/zenodo.5823364
2010.00943,https://github.com/mbafrani/PMSD
2010.01625,https://github.com/panthap2/deep-jit-inconsistency-detection
2010.02472,https://github.com/YuanruiZJU/academic-ai-repos
2010.02542,https://github.com/sakshiudeshi/Astraea
2010.03303,https://github.com/mehdigolzadeh/BoDeGHa
2010.03525,https://github.com/acmsigsoft/EmpiricalStandards
2010.04476,https://doi.org/10.5281/zenodo.3972736
2010.04476,https://doi.org/10.5281/zenodo.3872848
2010.05178,https://github.com/ehsanzabardast/code_tdi_survivability
2010.05807,https://github.com/NAIST-SE/PATSQL
2010.07987,https://github.com/bayesgroup/code_transformers
2010.09145,https://github.com/rosin-project/metacontrol_sim
2010.10805,https://github.com/chijianlei/SeqTrans
2010.11242,https://github.com/stg-tud/unsafe_go_study_results
2010.12663,https://github.com/bayesgroup/code_transformers
2010.12693,https://github.com/nadiinchi/dynamic_embeddings
2010.12908,https://github.com/kleincup/DGMS
2010.14573,https://doi.org/10.5281/zenodo.4701497
2010.15162,https://github.com/Sizeless/ReplicationPackage
2010.15444,https://github.com/score-p/scorep_binding_python
2011.01149,https://doi.org/10.5281/zenodo.4005773
2011.01834,https://github.com/moji1/tp_rl
2011.04654,https://github.com/felicitia/HiPHarness
2011.05382,https://github.com/HadiJahanshahi/WaybackMachine
2011.08373,https://github.com/cs17resch01003/gpurepair
2011.10268,https://github.com/martinezmatias/diff-auto-tuning
2011.10268,https://github.com/martinezmatias/dat-experimental-results
2011.10749,https://github.com/SoftSec-KAIST/tiknib
2011.10749,https://github.com/SoftSec-KAIST/binkit
2011.13071,https://doi.org/10.5281/zenodo.4459561
2012.01119,https://github.com/Elkoumy/amun
2012.01198,https://github.com/castor-software/pankti
2012.02471,https://doi.org/10.5281/zenodo.5734090
2012.05085,https://github.com/JetBrains-Research/task-tracker-server
2012.05471,https://github.com/tianocore/edk2
2012.06264,https://github.com/repairnator/open-science-repairnator
2012.06658,https://github.com/pietroborrello/raindrop
2012.06824,https://github.com/repairnator/open-science-repairnator
2012.06981,https://github.com/nbsafety-project/nbsafety
2012.07259,https://github.com/soarsmu/AndroEvolve
2012.07816,https://github.com/ballet/ballet
2012.08178,https://github.com/maisieb01/Cognitive_SLR
2012.08961,https://github.com/reactive-systems/Lola2RustArtifact
2012.09916,https://github.com/Trustworthy-Software/RAICC
2012.10154,https://github.com/jlousada315/NNE-TCP
2012.10951,https://github.com/MalihehIzadi/IssueReportsManagement
